id,recipient_primary_major,recipient_secondary_majors,recipient_graduation_date,recipient_education_level,recipient_primary_college,recipient_gender,recipient_ethnicity,recipient_graduation_group_name,response_graduation_date,response_status,outcome,employer_name,employer_industry,employment_category,employment_type,job_function,job_position,employed_during_education,continuing_education_school,continuing_education_level,continuing_education_major,still_looking_option,not_seeking_option,annual_salary,pay_schedule,bonus_amount,other_compensation,job_alignment,el_participation,el_helpfulness,el_most_helpful,job_alignment_num,el_helpfulness_num,el_helpfulness_binary,el_count,el_participation_binary
4493162,Fish and Wildlife Biology,NA,5/1/2029,Doctorate,College of Forestry & Conserv,Male,White/Caucasian,22-Dec,12/1/2022,submitted,Working,Columbia River Inter-Tribal Fish Commission,Environmental Services,Organization,Full-Time,Research,Genomics Researcher,NA,NA,NA,NA,NA,NA,69500,Annual Salary,0,NA,This position meets my expectations,"Internship, field experience, student teaching or clinical placement, Work with a faculty member on a research project",Yes,"Internship, field experience, student teaching, practicum or clinical placement",3,4,1,4,1
4493186,Business Administration,Entrepreneurship,5/17/1997,Bachelors,College of Business,Female,White/Caucasian,22-Dec,12/1/2022,submitted,Working,Montana Department of Revenue,"Government - Local, State & Federal",Organization,Full-Time,Data & Analytics,Property Valuation Specialist,Yes,NA,NA,NA,NA,NA,41080,Hourly Wage,0,0,This position fails to meet my expectations,"Internship, field experience, student teaching or clinical placement",Somewhat,"Internship, field experience, student teaching, practicum or clinical placement",1,3,1,3,1
4493189,Public Health,NA,5/13/2022,Masters,College of Health,Male,White/Caucasian,22-Dec,5/1/2023,submitted,Still Looking,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Employment,NA,NA,NA,NA,NA,No opinion,"Internship, field experience, student teaching or clinical placement, Learning community or other formal program in which one group of students takes two or more classes together, Community-based project (service learning or volunteer), Work with a faculty member on a research project, Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc)",No,"Internship, field experience, student teaching, practicum or clinical placement, Learning community or other formal program in which one group of students takes two or more classes together, Community-based project (service learning or volunteerism)",2,1,0,7,1
4493190,Biology,Biology,5/12/2023,Bachelors,College Humanities & Sciences,Female,White/Caucasian,22-Dec,5/1/2023,submitted,Working,Other,Veterinary,Organization,Full-Time,Veterinary / Animal Care,Vet Tech Assissstant,Yes,NA,NA,NA,NA,NA,24960,Hourly Wage,NA,NA,No opinion,None of the above,NA,NA,2,NA,NA,0,0
4493200,Accounting,NA,5/12/2023,Bachelors,College of Business,Male,White/Caucasian,22-Dec,NA,submitted,Working,Other,NA,Organization,Full-Time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4493204,Art,Art,5/12/2023,Bachelors,College of the Arts and Media,Female,White/Caucasian,22-Dec,5/1/2023,submitted,Working,CRO medical,Design,Organization,Full-Time,Military & Protective Services,Designer,Yes,NA,NA,NA,NA,NA,43680,Hourly Wage,0,0,This position meets my expectations,None of the above,NA,NA,3,NA,NA,0,0
4493206,Environmental Health Sciences,Environmental Health,5/1/2027,Advanced Certificate,College of Health,Male,Native American/Alaskan Native,22-Dec,12/1/2022,submitted,Working,Confederated Salish and Kootenai Tribes,"Government - Local, State & Federal",Organization,Full-Time,Community & Social Services,Sanitarian/Safety Officer,Yes,NA,NA,NA,NA,NA,51000,Annual Salary,0,0,This position exceeds my expectations,None of the above,NA,NA,3,NA,NA,0,0
4493221,Music~Music~Secondary Certification,Music,5/12/2023,Bachelors,College of the Arts and Media,Female,NA,22-Dec,NA,submitted,Working,Other,NA,Organization,Full-Time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4493232,German,German,5/12/2023,Bachelors,College Humanities & Sciences,Female,White/Caucasian,22-Dec,12/1/2022,submitted,Working,USDA Forest Service,Forestry,Temporary/Contract Work Assignment,Full-Time,Environmental / Sustainability Mgmt,Biological Science Technician Plants,NA,NA,NA,NA,NA,NA,37440,Hourly Wage,0,0,No opinion,"Internship, field experience, student teaching or clinical placement, Community-based project (service learning or volunteer), Work with a faculty member on a research project, Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc)",No,Work with a faculty member on a research project,2,1,0,6,1
4493234,Psychology,NA,5/10/2024,Bachelors,College Humanities & Sciences,Female,NA,22-Dec,12/1/2022,submitted,Still Looking,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Employment,NA,NA,NA,NA,NA,No opinion,None of the above,NA,NA,2,NA,NA,0,0
4493239,Elementary Education~Elementary Certification,Elementary Education,5/12/2023,Bachelors,College of Education,Female,White/Caucasian,22-Dec,NA,submitted,Still Looking,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Employment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4493245,Forest & Conservation Sciences,NA,5/1/2029,Doctorate,College of Forestry & Conserv,Female,White/Caucasian,22-Dec,12/1/2022,submitted,Working,Oregon State University,Research,Faculty Non-Tenure,Full-Time,Research,Postdoctoral Research Assisstant,NA,NA,NA,NA,NA,NA,55000,Annual Salary,NA,NA,This position meets my expectations,"Internship, field experience, student teaching or clinical placement, Community-based project (service learning or volunteer), Work with a faculty member on a research project, Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc)",No,"Internship, field experience, student teaching, practicum or clinical placement",3,1,0,6,1
4493260,Communication Studies~Health Communication,Communication Studies,12/10/2022,Bachelors,College Humanities & Sciences,Female,Latino(a),22-Dec,12/1/2022,submitted,Working,Highlander Beer,Food & Beverage,Organization,Part-Time,Hotel / Restaurant / Hospitality,Taproom server,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,No opinion,None of the above,NA,NA,2,NA,NA,0,0
4493272,tDPT Bachelors,NA,5/1/2029,Doctorate,College of Health,Female,Asian/Asian American,22-Dec,5/1/2023,submitted,Working,Eastern Healthcare Group,Healthcare,Organization,Full-Time,Healthcare Services,Geriatric Physical Therapist,Yes,NA,NA,NA,NA,NA,95680,Hourly Wage,NA,NA,This position meets my expectations,"Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc)",Neutral,"Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc)",3,2,0,1,1
4493281,Elementary Education~Elementary Certification,Elementary Education,5/12/2023,Bachelors,College of Education,Female,White/Caucasian,22-Dec,12/1/2022,submitted,Working,Hawaii Department of Education,K-12 Education,Organization,Full-Time,Education / Teaching / Training,Middle school Inclusion teacher,NA,NA,NA,NA,NA,NA,55120,Hourly Wage,NA,NA,No opinion,"Internship, field experience, student teaching or clinical placement, Learning community or other formal program in which one group of students takes two or more classes together, Community-based project (service learning or volunteer), Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc), First year course taken during freshman year on college success skills (goal-setting, study skills, campus resources, etc)",Yes,"Internship, field experience, student teaching, practicum or clinical placement",2,4,1,7,1
4493283,Sociology~Psychology,Sociology,5/10/2024,Bachelors,College Humanities & Sciences,Female,White/Caucasian,22-Dec,12/1/2022,submitted,Still Looking,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Continuing Education,NA,NA,NA,NA,NA,No opinion,"First year course taken during freshman year on college success skills (goal-setting, study skills, campus resources, etc)",Somewhat,None of the experiential learning activities I participated in at UM were helpful.,2,3,1,1,1
4493284,Marketing~Entertainment Management,Marketing,5/10/2024,Bachelors,College of Business,Female,White/Caucasian,22-Dec,NA,submitted,Working,Not provided,NA,Organization,Full-Time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4493290,Forest & Conservation Sciences,NA,5/1/2029,Doctorate,College of Forestry & Conserv,Female,White/Caucasian,22-Dec,12/1/2022,submitted,Working,Boise State University - University Foundations,Higher Education,Faculty Non-Tenure,Full-Time,Research,Postdoc,NA,NA,NA,NA,NA,NA,58000,Annual Salary,NA,NA,This position meets my expectations,"Internship, field experience, student teaching or clinical placement, Work with a faculty member on a research project",Yes,Work with a faculty member on a research project,3,4,1,4,1
4493292,Commun Sci & Disorders,NA,5/12/2023,Associates,College of Health,Female,White/Caucasian,22-Dec,12/1/2022,submitted,Still Looking,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Continuing Education,NA,NA,NA,NA,NA,This position meets my expectations,"Community-based project (service learning or volunteer), Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc)",Somewhat,"Community-based project (service learning or volunteerism), Work with a faculty member on a research project, Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc)",3,3,1,2,1
4493306,Marketing~Digital Marketing,Marketing,5/10/2024,Bachelors,College of Business,Female,White/Caucasian,22-Dec,12/1/2022,submitted,Still Looking,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Employment,NA,NA,NA,NA,NA,This position meets my expectations,"Internship, field experience, student teaching or clinical placement",Yes,"Internship, field experience, student teaching, practicum or clinical placement",3,4,1,3,1
4493307,Health & Human Performance~Pre-Prof-Phys Therapy,Health & Human Performance,5/10/2024,Bachelors,College of Health,Male,White/Caucasian,22-Dec,NA,submitted,Still Looking,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Employment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4493308,Sociology~Pre-Law,Sociology,5/10/2024,Bachelors,College Humanities & Sciences,Female,White/Caucasian,22-Dec,12/1/2022,submitted,Working,Catholic Charities of Eastern Washington,Non-Profit - Other,Organization,Full-Time,Community & Social Services,Operations assistant,NA,NA,NA,NA,NA,NA,41600,Hourly Wage,5000,NA,This position meets my expectations,"Internship, field experience, student teaching or clinical placement",No,"Internship, field experience, student teaching, practicum or clinical placement",3,1,0,3,1
4493323,Theatre,NA,5/10/2024,Bachelors,College of the Arts and Media,Female,White/Caucasian,22-Dec,12/1/2022,submitted,Still Looking,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Employment,NA,NA,NA,NA,NA,No opinion,"Internship, field experience, student teaching or clinical placement, Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc)",Yes,"Internship, field experience, student teaching, practicum or clinical placement, Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc)",2,4,1,4,1
4493332,Mathematics,NA,5/10/2024,Bachelors,College Humanities & Sciences,Female,White/Caucasian,22-Dec,12/1/2023,submitted,Not Seeking,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Taking a gap year,NA,NA,NA,NA,No opinion,Study abroad or study away program,Neutral,Study abroad or study away program,2,2,0,1,1
4493340,Forestry~Geographic Information Systems,Forestry,5/12/2023,Bachelors,College of Forestry & Conserv,Male,White/Caucasian,22-Dec,12/1/2022,submitted,Working,USDA Forest Service,Forestry,Temporary/Contract Work Assignment,Full-Time,Environmental / Sustainability Mgmt,Forester,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,No opinion,"Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc)",Somewhat,None of the experiential learning activities I participated in at UM were helpful.,2,3,1,1,1
4493346,Psychology,NA,5/12/2023,Bachelors,College Humanities & Sciences,Female,Native American/Alaskan Native,22-Dec,12/1/2022,submitted,Still Looking,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Continuing Education,NA,NA,NA,NA,NA,This position meets my expectations,Work with a faculty member on a research project,Yes,Work with a faculty member on a research project,3,4,1,1,1
4493353,Integrative Physiology,NA,5/12/2023,Bachelors,College of Health,Female,White/Caucasian,22-Dec,12/1/2022,submitted,Working,The Paperhouse,Other Industries,Organization,Full-Time,Business Development,Coffeehouse Manager,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,This position fails to meet my expectations,"Internship, field experience, student teaching or clinical placement, Learning community or other formal program in which one group of students takes two or more classes together, Community-based project (service learning or volunteer), Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc), First year course taken during freshman year on college success skills (goal-setting, study skills, campus resources, etc)",No,None of the experiential learning activities I participated in at UM were helpful.,1,1,0,7,1
4493355,"Parks, Tourism &Rec Management",NA,5/10/2024,Bachelors,College of Forestry & Conserv,Female,White/Caucasian,22-Dec,12/1/2022,submitted,Working,USDA Forest Service,Forestry,Organization,Full-Time,Recreation/Fitness,Recreation Technician,NA,NA,NA,NA,NA,NA,NA,Hourly Wage,NA,NA,This position meets my expectations,"Internship, field experience, student teaching or clinical placement",Yes,"Internship, field experience, student teaching, practicum or clinical placement",3,4,1,3,1
4493367,Management Information Systems,Political Science,5/10/2024,Bachelors,College of Business,Female,White/Caucasian,22-Dec,12/1/2022,submitted,Working,KPMG LLP,Accounting,Organization,Full-Time,Information Technology,Technology Assurance Associate,NA,NA,NA,NA,NA,NA,77000,Annual Salary,8000,NA,This position meets my expectations,"Internship, field experience, student teaching or clinical placement, First year course taken during freshman year on college success skills (goal-setting, study skills, campus resources, etc)",Yes,"Internship, field experience, student teaching, practicum or clinical placement",3,4,1,4,1
4493377,Enviro Sci and Sustainability,NA,12/10/2022,Bachelors,College of Forestry & Conserv,Female,White/Caucasian,22-Dec,NA,submitted,Working,Other,NA,Organization,Full-Time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4493381,Psychology~Sociology,Psychology,5/12/2023,Bachelors,College Humanities & Sciences,Female,White/Caucasian,22-Dec,12/1/2022,submitted,Working,YWCA Missoula,Non-Profit - Other,Organization,Full-Time,Other,Advocate,Yes,NA,NA,NA,NA,NA,NA,Hourly Wage,NA,NA,This position meets my expectations,"Internship, field experience, student teaching or clinical placement, Community-based project (service learning or volunteer), Work with a faculty member on a research project, Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc), First year course taken during freshman year on college success skills (goal-setting, study skills, campus resources, etc)",Yes,"Internship, field experience, student teaching, practicum or clinical placement",3,4,1,7,1
4493384,Media Arts,NA,5/12/2023,Bachelors,College of the Arts and Media,Female,White/Caucasian,22-Dec,NA,submitted,Still Looking,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Employment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4493388,Business Administration-Exter,NA,5/1/2027,Masters,College of Business,Female,White/Caucasian,22-Dec,12/1/2022,submitted,Working,The University of Montana Western,Higher Education,Organization,Full-Time,Hotel / Restaurant / Hospitality,Director of Dining Services,Yes,NA,NA,NA,NA,NA,75000,Annual Salary,3000,NA,This position meets my expectations,"Complete a culminating senior experience (capstone, senior project or thesis, comprehensive exam, portfolio, etc)",No,"First year course taken during freshman year on college success skills (goal-setting, study skills, campus resources, etc)",3,1,0,1,1
